	assay	cell_type	tissue	tissue_general	suspension_type	disease	dataset_id	development_stage	soma_joinid	soma_joinidy	citation	collection_id	collection_name	collection_doi	dataset_version_id	dataset_title	dataset_h5ad_path	dataset_total_cell_count	rachel_subclass	rachel_class	rachel_family
32	10x 3' v3	L5 extratelencephalic projecting glutamatergic cortical neuron	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	60-year-old human stage	25892744	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	L5 ET	deep layer non-IT	Glutamatergic
33	10x 3' v3	near-projecting glutamatergic cortical neuron	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	43-year-old human stage	25892859	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	L5/6 NP	deep layer non-IT	Glutamatergic
34	10x 3' v3	near-projecting glutamatergic cortical neuron	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	43-year-old human stage	25892923	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	L5/6 NP	deep layer non-IT	Glutamatergic
35	10x 3' v3	near-projecting glutamatergic cortical neuron	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	60-year-old human stage	25893007	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	L5/6 NP	deep layer non-IT	Glutamatergic
36	10x 3' v3	L6b glutamatergic cortical neuron	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	43-year-old human stage	25893545	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	L6b	deep layer non-IT	Glutamatergic
37	10x 3' v3	L6b glutamatergic cortical neuron	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	43-year-old human stage	25893586	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	L6b	deep layer non-IT	Glutamatergic
38	10x 3' v3	L6b glutamatergic cortical neuron	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	43-year-old human stage	25893593	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	L6b	deep layer non-IT	Glutamatergic
39	10x 3' v3	L6b glutamatergic cortical neuron	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	43-year-old human stage	25893604	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	L6b	deep layer non-IT	Glutamatergic
40	10x 3' v3	astrocyte of the cerebral cortex	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	60-year-old human stage	25894932	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Astrocyte	Astrocyte	Non-neuron
41	10x 3' v3	vascular leptomeningeal cell	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	60-year-old human stage	25894933	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	VLMC	Vascular	Non-neuron
42	10x 3' v3	astrocyte of the cerebral cortex	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	50-year-old human stage	25894934	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Astrocyte	Astrocyte	Non-neuron
43	10x 3' v3	astrocyte of the cerebral cortex	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	50-year-old human stage	25894936	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Astrocyte	Astrocyte	Non-neuron
44	10x 3' v3	astrocyte of the cerebral cortex	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	50-year-old human stage	25894940	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Astrocyte	Astrocyte	Non-neuron
45	10x 3' v3	astrocyte of the cerebral cortex	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	50-year-old human stage	25894942	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Astrocyte	Astrocyte	Non-neuron
46	10x 3' v3	cerebral cortex endothelial cell	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	50-year-old human stage	25895317	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Endothelial	Vascular	Non-neuron
47	10x 3' v3	cerebral cortex endothelial cell	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	60-year-old human stage	25895397	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Endothelial	Vascular	Non-neuron
48	10x 3' v3	cerebral cortex endothelial cell	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	50-year-old human stage	25895398	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Endothelial	Vascular	Non-neuron
49	10x 3' v3	microglial cell	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	60-year-old human stage	25895774	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Microglia	Microglia	Non-neuron
50	10x 3' v3	microglial cell	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	60-year-old human stage	25895776	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Microglia	Microglia	Non-neuron
51	10x 3' v3	microglial cell	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	60-year-old human stage	25895777	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Microglia	Microglia	Non-neuron
52	10x 3' v3	microglial cell	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	60-year-old human stage	25895778	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Microglia	Microglia	Non-neuron
53	10x 3' v3	microglial cell	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	50-year-old human stage	25895779	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Microglia	Microglia	Non-neuron
54	10x 3' v3	oligodendrocyte	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	43-year-old human stage	25897153	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Oligodendrocyte	Oligodendrocyte lineage	Non-neuron
55	10x 3' v3	oligodendrocyte	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	43-year-old human stage	25897154	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Oligodendrocyte	Oligodendrocyte lineage	Non-neuron
56	10x 3' v3	oligodendrocyte	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	43-year-old human stage	25897156	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Oligodendrocyte	Oligodendrocyte lineage	Non-neuron
57	10x 3' v3	oligodendrocyte	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	50-year-old human stage	25897162	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Oligodendrocyte	Oligodendrocyte lineage	Non-neuron
58	10x 3' v3	oligodendrocyte	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	50-year-old human stage	25897164	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	Oligodendrocyte	Oligodendrocyte lineage	Non-neuron
59	10x 3' v3	oligodendrocyte precursor cell	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	60-year-old human stage	25897951	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	OPC	Oligodendrocyte lineage	Non-neuron
60	10x 3' v3	oligodendrocyte precursor cell	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	50-year-old human stage	25897952	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	OPC	Oligodendrocyte lineage	Non-neuron
61	10x 3' v3	oligodendrocyte precursor cell	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	50-year-old human stage	25897953	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	OPC	Oligodendrocyte lineage	Non-neuron
62	10x 3' v3	vascular leptomeningeal cell	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	60-year-old human stage	25898000	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	VLMC	Vascular	Non-neuron
63	10x 3' v3	vascular leptomeningeal cell	dorsolateral prefrontal cortex	brain	nucleus	normal	716a4acc-919e-4326-9672-ebe06ede84e6	60-year-old human stage	25898001	702	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/a2e7b6e9-79d5-446d-8fb1-19128c97a48f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	a2e7b6e9-79d5-446d-8fb1-19128c97a48f	Dissection: Dorsolateral prefrontal cortex (DFC)	716a4acc-919e-4326-9672-ebe06ede84e6.h5ad	113339	VLMC	Vascular	Non-neuron
