	assay	cell_type	tissue	tissue_general	suspension_type	disease	dataset_id	development_stage	soma_joinid	soma_joinidy	citation	collection_id	collection_name	collection_doi	dataset_version_id	dataset_title	dataset_h5ad_path	dataset_total_cell_count	rachel_subclass	rachel_class	rachel_family
33	10x 3' v3	L5 extratelencephalic projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	42-year-old human stage	39624654	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L5 ET	deep layer non-IT	Glutamatergic
34	10x 3' v3	L5 extratelencephalic projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	42-year-old human stage	39624677	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L5 ET	deep layer non-IT	Glutamatergic
35	10x 3' v3	near-projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	42-year-old human stage	39624699	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L5/6 NP	deep layer non-IT	Glutamatergic
36	10x 3' v3	corticothalamic-projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	42-year-old human stage	39625715	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L6 CT	deep layer non-IT	Glutamatergic
37	10x 3' v3	corticothalamic-projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	42-year-old human stage	39626201	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L6 CT	deep layer non-IT	Glutamatergic
38	10x 3' v3	L6b glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	42-year-old human stage	39627092	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L6b	deep layer non-IT	Glutamatergic
39	10x 3' v3	L5 extratelencephalic projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	43-year-old human stage	39627248	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L5 ET	deep layer non-IT	Glutamatergic
40	10x 3' v3	corticothalamic-projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	43-year-old human stage	39628803	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L6 CT	deep layer non-IT	Glutamatergic
41	10x 3' v3	corticothalamic-projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	43-year-old human stage	39631366	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L6 CT	deep layer non-IT	Glutamatergic
42	10x 3' v3	L6b glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	43-year-old human stage	39634287	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L6b	deep layer non-IT	Glutamatergic
43	10x 3' v3	L6b glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	43-year-old human stage	39634536	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L6b	deep layer non-IT	Glutamatergic
44	10x 3' v3	L6b glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	43-year-old human stage	39634736	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L6b	deep layer non-IT	Glutamatergic
45	10x 3' v3	near-projecting glutamatergic cortical neuron	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	60-year-old human stage	39635005	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	L5/6 NP	deep layer non-IT	Glutamatergic
46	10x 3' v3	astrocyte of the cerebral cortex	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	50-year-old human stage	39637239	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	Astrocyte	Astrocyte	Non-neuron
47	10x 3' v3	astrocyte of the cerebral cortex	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	50-year-old human stage	39637616	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	Astrocyte	Astrocyte	Non-neuron
48	10x 3' v3	cerebral cortex endothelial cell	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	43-year-old human stage	39638251	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	Endothelial	Vascular	Non-neuron
49	10x 3' v3	cerebral cortex endothelial cell	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	50-year-old human stage	39638261	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	Endothelial	Vascular	Non-neuron
50	10x 3' v3	microglial cell	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	50-year-old human stage	39638415	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	Microglia	Microglia	Non-neuron
51	10x 3' v3	microglial cell	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	50-year-old human stage	39638674	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	Microglia	Microglia	Non-neuron
52	10x 3' v3	microglial cell	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	50-year-old human stage	39638703	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	Microglia	Microglia	Non-neuron
53	10x 3' v3	oligodendrocyte	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	50-year-old human stage	39640325	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	Oligodendrocyte	Oligodendrocyte lineage	Non-neuron
54	10x 3' v3	oligodendrocyte precursor cell	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	50-year-old human stage	39641632	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	OPC	Oligodendrocyte lineage	Non-neuron
55	10x 3' v3	oligodendrocyte precursor cell	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	50-year-old human stage	39642538	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	OPC	Oligodendrocyte lineage	Non-neuron
56	10x 3' v3	vascular leptomeningeal cell	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	50-year-old human stage	39642639	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	VLMC	Vascular	Non-neuron
57	10x 3' v3	cerebral cortex endothelial cell	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	29-year-old human stage	39644056	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	Endothelial	Vascular	Non-neuron
58	10x 3' v3	cerebral cortex endothelial cell	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	29-year-old human stage	39644057	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	Endothelial	Vascular	Non-neuron
59	10x 3' v3	microglial cell	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	29-year-old human stage	39644354	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	Microglia	Microglia	Non-neuron
60	10x 3' v3	oligodendrocyte	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	29-year-old human stage	39646269	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	Oligodendrocyte	Oligodendrocyte lineage	Non-neuron
61	10x 3' v3	oligodendrocyte	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	29-year-old human stage	39646995	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	Oligodendrocyte	Oligodendrocyte lineage	Non-neuron
62	10x 3' v3	oligodendrocyte precursor cell	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	29-year-old human stage	39647474	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	OPC	Oligodendrocyte lineage	Non-neuron
63	10x 3' v3	oligodendrocyte precursor cell	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	29-year-old human stage	39647536	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	OPC	Oligodendrocyte lineage	Non-neuron
64	10x 3' v3	vascular leptomeningeal cell	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	29-year-old human stage	39647747	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	VLMC	Vascular	Non-neuron
65	10x 3' v3	vascular leptomeningeal cell	primary visual cortex	brain	nucleus	normal	8d1dd010-5cbc-43fb-83f8-e0de8e8517da	29-year-old human stage	39647748	761	Publication: https://doi.org/10.1126/science.adf6812 Dataset Version: https://datasets.cellxgene.cziscience.com/325567b8-e698-48ab-9969-ab0b1a2bbb2f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	d17249d2-0e6e-4500-abb8-e6c93fa1ac6f	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	10.1126/science.adf6812	325567b8-e698-48ab-9969-ab0b1a2bbb2f	Dissection: Primary visual cortex(V1)	8d1dd010-5cbc-43fb-83f8-e0de8e8517da.h5ad	241077	VLMC	Vascular	Non-neuron
